,href,id,name,track_number,album_name,release_date,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
90,https://api.spotify.com/v1/tracks/6j67aNAPeQ31uw4qw4rpLa,6j67aNAPeQ31uw4qw4rpLa,Wild Honey Pie - Remastered,5,The Beatles (Remastered),1968-11-22,0.425,0.792,0.763,0.627,2,0.789,-11.185,1,0.0506,89.9,4,0.152
91,https://api.spotify.com/v1/tracks/5Z3Rd1fMcaty8g5Pn7yhBQ,5Z3Rd1fMcaty8g5Pn7yhBQ,The Continuing Story Of Bungalow Bill - Remastered,6,The Beatles (Remastered),1968-11-22,0.22399999999999998,0.621,0.45899999999999996,0.0,0,0.6559999999999999,-10.414000000000001,1,0.10400000000000001,114.816,4,0.648
92,https://api.spotify.com/v1/tracks/389QX9Q1eUOEZ19vtzzI9O,389QX9Q1eUOEZ19vtzzI9O,While My Guitar Gently Weeps - Remastered,7,The Beatles (Remastered),1968-11-22,0.0205,0.45299999999999996,0.654,0.00395,4,0.172,-8.855,0,0.0317,115.0,4,0.7020000000000001
93,https://api.spotify.com/v1/tracks/71LsKf3xISiOlY1mj7FFPP,71LsKf3xISiOlY1mj7FFPP,Happiness Is A Warm Gun - Remastered,8,The Beatles (Remastered),1968-11-22,0.523,0.431,0.54,1.34e-06,9,0.16899999999999998,-9.6,0,0.0589,139.28799999999998,4,0.44
94,https://api.spotify.com/v1/tracks/1swmf4hFMJYRNA8Rq9PVaW,1swmf4hFMJYRNA8Rq9PVaW,Martha My Dear - Remastered,9,The Beatles (Remastered),1968-11-22,0.872,0.47200000000000003,0.292,0.0007,10,0.128,-11.591,1,0.0321,177.62400000000002,4,0.8240000000000001
95,https://api.spotify.com/v1/tracks/2X9H5BokS1u5O46YpNYNsZ,2X9H5BokS1u5O46YpNYNsZ,I'm So Tired - Remastered,10,The Beatles (Remastered),1968-11-22,0.6559999999999999,0.433,0.483,2.64e-05,9,0.539,-9.422,1,0.175,68.492,4,0.7170000000000001
96,https://api.spotify.com/v1/tracks/5jgFfDIR6FR0gvlA56Nakr,5jgFfDIR6FR0gvlA56Nakr,Blackbird - Remastered,11,The Beatles (Remastered),1968-11-22,0.754,0.6859999999999999,0.127,1.4099999999999999e-05,7,0.0573,-14.360999999999999,1,0.0342,93.699,4,0.37200000000000005
97,https://api.spotify.com/v1/tracks/4ZmjfLdJXbqjAENqk7eWSE,4ZmjfLdJXbqjAENqk7eWSE,Piggies - Remastered,12,The Beatles (Remastered),1968-11-22,0.643,0.542,0.445,0.0,8,0.516,-9.105,1,0.0303,93.245,4,0.52
98,https://api.spotify.com/v1/tracks/1ITQbrueGLl581a25XXm9c,1ITQbrueGLl581a25XXm9c,Rocky Raccoon - Remastered,13,The Beatles (Remastered),1968-11-22,0.33299999999999996,0.599,0.363,0.0,7,0.243,-11.728,1,0.0315,79.456,4,0.648
99,https://api.spotify.com/v1/tracks/4zq4rrfHZeZsTbo5vjJXSV,4zq4rrfHZeZsTbo5vjJXSV,Don't Pass Me By - Remastered,14,The Beatles (Remastered),1968-11-22,0.594,0.599,0.537,1.92e-05,0,0.19399999999999998,-9.617,1,0.0254,84.895,4,0.946
100,https://api.spotify.com/v1/tracks/4eLIq1nQNwz2qLu8DeiWIp,4eLIq1nQNwz2qLu8DeiWIp,Why Don't We Do It In The Road? - Remastered,15,The Beatles (Remastered),1968-11-22,0.53,0.589,0.522,0.00024300000000000002,2,0.0993,-8.718,1,0.0521,187.688,4,0.9570000000000001
101,https://api.spotify.com/v1/tracks/09x9v1o51dbqi5H0u7UGfp,09x9v1o51dbqi5H0u7UGfp,I Will - Remastered,16,The Beatles (Remastered),1968-11-22,0.742,0.631,0.387,0.00040599999999999995,5,0.0822,-11.529000000000002,1,0.0262,103.11,4,0.8320000000000001
102,https://api.spotify.com/v1/tracks/5FnpXVgDOk2sLT58qM22Of,5FnpXVgDOk2sLT58qM22Of,Julia - Remastered,17,The Beatles (Remastered),1968-11-22,0.828,0.512,0.0953,0.000268,2,0.11699999999999999,-16.082,1,0.0304,134.70600000000002,4,0.193
103,https://api.spotify.com/v1/tracks/1ABegtCPBMMJaMpfDyATjE,1ABegtCPBMMJaMpfDyATjE,Birthday - Remastered,1,The Beatles (Remastered),1968-11-22,7.37e-05,0.541,0.727,0.7170000000000001,2,0.23199999999999998,-7.5089999999999995,1,0.0384,139.239,4,0.91
104,https://api.spotify.com/v1/tracks/2AsGApoUuN8pTM17Lq9eUd,2AsGApoUuN8pTM17Lq9eUd,Yer Blues - Remastered,2,The Beatles (Remastered),1968-11-22,0.000875,0.327,0.525,0.259,9,0.133,-10.272,1,0.0475,151.766,3,0.435
105,https://api.spotify.com/v1/tracks/6TjUg1cTUzWHbal6yQAi7c,6TjUg1cTUzWHbal6yQAi7c,Mother Nature's Son - Remastered,3,The Beatles (Remastered),1968-11-22,0.634,0.608,0.17800000000000002,0.35200000000000004,2,0.166,-17.109,1,0.0264,84.78,4,0.401
106,https://api.spotify.com/v1/tracks/64P3zpRsDHIk7YTpRtaKYL,64P3zpRsDHIk7YTpRtaKYL,Everybody's Got Something To Hide Except Me And My Monkey - Remastered,4,The Beatles (Remastered),1968-11-22,0.0207,0.523,0.731,0.00046399999999999995,2,0.081,-8.613,1,0.0559,117.089,4,0.81
107,https://api.spotify.com/v1/tracks/2tBv9tAdqEbLNDi5smSjbg,2tBv9tAdqEbLNDi5smSjbg,Sexy Sadie - Remastered,5,The Beatles (Remastered),1968-11-22,0.33,0.5770000000000001,0.624,0.006220000000000001,0,0.11699999999999999,-9.626,1,0.0285,75.47800000000001,4,0.6709999999999999
108,https://api.spotify.com/v1/tracks/0Bs0hUYxz7REyIHH7tRhL2,0Bs0hUYxz7REyIHH7tRhL2,Helter Skelter - Remastered,6,The Beatles (Remastered),1968-11-22,0.000606,0.166,0.831,0.846,9,0.8109999999999999,-8.469,1,0.0894,167.518,4,0.281
109,https://api.spotify.com/v1/tracks/40d2EcaOOCUjDzzo2YvUWn,40d2EcaOOCUjDzzo2YvUWn,"Long, Long, Long - Remastered",7,The Beatles (Remastered),1968-11-22,0.539,0.349,0.129,0.405,5,0.192,-15.883,1,0.0294,104.837,3,0.163
110,https://api.spotify.com/v1/tracks/1aOzDhi5a1RWWRy5dmYA8I,1aOzDhi5a1RWWRy5dmYA8I,Revolution 1 - Remastered,8,The Beatles (Remastered),1968-11-22,0.0785,0.386,0.626,0.00164,9,0.621,-9.451,1,0.0377,98.425,4,0.695
111,https://api.spotify.com/v1/tracks/1TPcNcmuKlq0PKpYOBgP1U,1TPcNcmuKlq0PKpYOBgP1U,Honey Pie - Remastered,9,The Beatles (Remastered),1968-11-22,0.88,0.537,0.297,1.4999999999999999e-05,7,0.145,-15.452,1,0.0822,144.197,4,0.5529999999999999
112,https://api.spotify.com/v1/tracks/5iyCSUM7zzficwaGo8GIoc,5iyCSUM7zzficwaGo8GIoc,Savoy Truffle - Remastered,10,The Beatles (Remastered),1968-11-22,0.008140000000000001,0.623,0.544,0.309,11,0.134,-11.043,0,0.0536,120.76100000000001,4,0.7929999999999999
113,https://api.spotify.com/v1/tracks/5XmetMMUFNXClbiYnGdVmP,5XmetMMUFNXClbiYnGdVmP,Cry Baby Cry - Remastered,11,The Beatles (Remastered),1968-11-22,0.115,0.517,0.529,0.00396,9,0.174,-11.850999999999999,0,0.0323,76.64399999999999,4,0.36200000000000004
114,https://api.spotify.com/v1/tracks/5dZ8PeKKZJLIQAWNTdp8WX,5dZ8PeKKZJLIQAWNTdp8WX,Revolution 9 - Remastered,12,The Beatles (Remastered),1968-11-22,0.769,0.20800000000000002,0.615,0.11800000000000001,2,0.8240000000000001,-15.297,0,0.342,91.15799999999999,4,0.10099999999999999
115,https://api.spotify.com/v1/tracks/3T4Kt51PV4k8tx6YCtBgcl,3T4Kt51PV4k8tx6YCtBgcl,Good Night - Remastered,13,The Beatles (Remastered),1968-11-22,0.865,0.146,0.355,0.835,7,0.114,-14.583,1,0.0352,146.408,3,0.17800000000000002
116,https://api.spotify.com/v1/tracks/0qHMhBZqYb99yhX9BHcIkV,0qHMhBZqYb99yhX9BHcIkV,Magical Mystery Tour - Remastered,1,Magical Mystery Tour (Remastered),1967-11-27,0.0385,0.297,0.613,3.98e-05,9,0.0734,-9.065,1,0.0931,170.96200000000002,4,0.33799999999999997
117,https://api.spotify.com/v1/tracks/6rHh8urosEFRI67xVa6fzU,6rHh8urosEFRI67xVa6fzU,The Fool On The Hill - Remastered,2,Magical Mystery Tour (Remastered),1967-11-27,0.9129999999999999,0.35600000000000004,0.26,2.1000000000000002e-06,4,0.105,-10.577,0,0.0314,144.184,4,0.49
118,https://api.spotify.com/v1/tracks/1itLKsCWHtLnxALkgBk1Fa,1itLKsCWHtLnxALkgBk1Fa,Flying - Remastered,3,Magical Mystery Tour (Remastered),1967-11-27,0.368,0.551,0.395,0.88,0,0.0932,-14.755,1,0.0501,92.929,4,0.261
119,https://api.spotify.com/v1/tracks/0QIX9BS0AUCQcHYvyrsMkV,0QIX9BS0AUCQcHYvyrsMkV,Blue Jay Way - Remastered,4,Magical Mystery Tour (Remastered),1967-11-27,0.0258,0.294,0.40700000000000003,0.00021899999999999998,0,0.0852,-11.575,1,0.0308,101.052,4,0.0378
120,https://api.spotify.com/v1/tracks/1dxbAIfCASqv6jix2R1Taj,1dxbAIfCASqv6jix2R1Taj,Your Mother Should Know - Remastered,5,Magical Mystery Tour (Remastered),1967-11-27,0.784,0.698,0.293,0.0106,0,0.0936,-11.360999999999999,1,0.0332,117.613,4,0.7240000000000001
121,https://api.spotify.com/v1/tracks/6Pq9MmkDQYZiiCDpxnvrf6,6Pq9MmkDQYZiiCDpxnvrf6,I Am The Walrus - Remastered,6,Magical Mystery Tour (Remastered),1967-11-27,0.0828,0.401,0.556,0.000359,2,0.589,-10.532,1,0.0513,85.206,4,0.654
122,https://api.spotify.com/v1/tracks/0vZ97gHhemKm6c64hTfJNA,0vZ97gHhemKm6c64hTfJNA,"Hello, Goodbye - Remastered",7,Magical Mystery Tour (Remastered),1967-11-27,0.306,0.479,0.733,2.4e-05,0,0.414,-8.753,1,0.0256,99.307,4,0.8059999999999999
123,https://api.spotify.com/v1/tracks/3Am0IbOxmvlSXro7N5iSfZ,3Am0IbOxmvlSXro7N5iSfZ,Strawberry Fields Forever - Remastered,8,Magical Mystery Tour (Remastered),1967-11-27,0.336,0.39,0.502,0.000138,10,0.0713,-12.277000000000001,1,0.17800000000000002,97.87100000000001,4,0.289
124,https://api.spotify.com/v1/tracks/1h04XMpzGzmAudoI6VHBgA,1h04XMpzGzmAudoI6VHBgA,Penny Lane - Remastered,9,Magical Mystery Tour (Remastered),1967-11-27,0.212,0.6509999999999999,0.488,0.026000000000000002,9,0.136,-8.22,1,0.0316,113.038,4,0.49
125,https://api.spotify.com/v1/tracks/0JBvtprXP2Z0LP3jmzA7Xp,0JBvtprXP2Z0LP3jmzA7Xp,"Baby, You're A Rich Man - Remastered",10,Magical Mystery Tour (Remastered),1967-11-27,0.0119,0.619,0.625,1.05e-06,7,0.152,-9.635,1,0.036000000000000004,96.751,4,0.467
126,https://api.spotify.com/v1/tracks/68BTFws92cRztMS1oQ7Ewj,68BTFws92cRztMS1oQ7Ewj,All You Need Is Love - Remastered,11,Magical Mystery Tour (Remastered),1967-11-27,0.34600000000000003,0.4,0.48,3.1e-05,7,0.155,-7.768,1,0.0295,103.436,4,0.653
127,https://api.spotify.com/v1/tracks/3J2RmOkB4VRBv4N66Nor0y,3J2RmOkB4VRBv4N66Nor0y,Sgt. Pepper's Lonely Hearts Club Band - Remix,1,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,0.0341,0.361,0.857,0.00624,7,0.86,-6.6,1,0.163,95.11399999999999,4,0.523
128,https://api.spotify.com/v1/tracks/2YsKxAJKUJx93BKxzQ3RTr,2YsKxAJKUJx93BKxzQ3RTr,With A Little Help From My Friends - Remix,2,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,0.126,0.643,0.605,0.0,4,0.262,-6.997999999999999,1,0.0295,112.057,4,0.794
129,https://api.spotify.com/v1/tracks/5od7xyJpszivAXNkBc5SL8,5od7xyJpszivAXNkBc5SL8,Lucy In The Sky With Diamonds - Remix,3,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,0.0907,0.318,0.53,0.0,2,0.145,-6.521,1,0.0369,137.423,3,0.423
130,https://api.spotify.com/v1/tracks/3liuLCzIoOhduPXp8kbHHA,3liuLCzIoOhduPXp8kbHHA,Getting Better - Remix,4,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,0.0913,0.598,0.551,0.0,0,0.0958,-6.909,1,0.0308,121.959,4,0.8170000000000001
131,https://api.spotify.com/v1/tracks/5L3ltLBs4BQADp6FgEipr7,5L3ltLBs4BQADp6FgEipr7,Fixing A Hole - Remix,5,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,0.503,0.405,0.644,0.0,0,0.0681,-7.115,0,0.0495,111.667,4,0.52
132,https://api.spotify.com/v1/tracks/3mjQT6aE0mvrffreC9OvWa,3mjQT6aE0mvrffreC9OvWa,She's Leaving Home - Remix,6,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,0.879,0.37200000000000005,0.32,0.0,0,0.10800000000000001,-9.724,1,0.0315,130.97,4,0.251
133,https://api.spotify.com/v1/tracks/3mMv7l7eHDHgpJqJvjXdWx,3mMv7l7eHDHgpJqJvjXdWx,Being For The Benefit Of Mr. Kite! - Remix,7,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,0.13,0.24600000000000002,0.743,0.0,9,0.19,-5.224,0,0.0526,83.339,1,0.623
134,https://api.spotify.com/v1/tracks/0zOVNfqK09eYVHhv5N3lNY,0zOVNfqK09eYVHhv5N3lNY,Within You Without You - Remix,8,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,0.325,0.292,0.545,5.9499999999999996e-05,6,0.306,-8.475,1,0.0352,124.251,4,0.365
135,https://api.spotify.com/v1/tracks/1aIwEwu8BE3s5j7hmvZRt9,1aIwEwu8BE3s5j7hmvZRt9,When I'm Sixty-Four - Remix,9,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,0.49,0.6970000000000001,0.294,0.0,8,0.17,-9.231,1,0.0644,138.256,4,0.5710000000000001
136,https://api.spotify.com/v1/tracks/3CdDBopz2XipdS5ICzhWHN,3CdDBopz2XipdS5ICzhWHN,Lovely Rita - Remix,10,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,0.00624,0.58,0.695,0.0,8,0.0857,-5.49,1,0.0252,86.822,4,0.69
137,https://api.spotify.com/v1/tracks/4krhZH4q9oZT86bvA4HN6F,4krhZH4q9oZT86bvA4HN6F,Good Morning Good Morning - Remix,11,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,0.000312,0.511,0.794,0.0,2,0.555,-6.876,1,0.0887,121.51700000000001,4,0.847
138,https://api.spotify.com/v1/tracks/57OwEeLrTkZgqZtbM0Tsr6,57OwEeLrTkZgqZtbM0Tsr6,Sgt. Pepper's Lonely Hearts Club Band (Reprise) - Remix,12,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,0.000202,0.575,0.948,0.369,0,0.513,-5.381,1,0.0561,118.758,4,0.856
139,https://api.spotify.com/v1/tracks/5V3HOUIcQTAdUmzHPcfb6F,5V3HOUIcQTAdUmzHPcfb6F,A Day In The Life - Remix,13,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,0.258,0.33799999999999997,0.47,0.000205,4,0.889,-10.636,0,0.0552,80.72399999999999,4,0.107
140,https://api.spotify.com/v1/tracks/1oaFPXlIXMFFgNESnW6JdZ,1oaFPXlIXMFFgNESnW6JdZ,Sgt. Pepper's Lonely Hearts Club Band - Take 9 And Speech,1,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,0.256,0.585,0.7,0.0111,0,0.6679999999999999,-7.966,1,0.0993,95.695,4,0.493
141,https://api.spotify.com/v1/tracks/2gtkJPo38dvr8JqOd1hExc,2gtkJPo38dvr8JqOd1hExc,With A Little Help From My Friends - Take 1 / False Start And Take 2 / Instrumental,2,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,0.253,0.912,0.607,0.46399999999999997,6,0.152,-7.957000000000001,0,0.122,111.363,4,0.385
142,https://api.spotify.com/v1/tracks/3BrTDY7Lpwm7UqC1pdnbaQ,3BrTDY7Lpwm7UqC1pdnbaQ,Lucy In The Sky With Diamonds - Take 1,3,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,0.787,0.418,0.36700000000000005,3.45e-05,2,0.10800000000000001,-12.36,1,0.0503,97.05799999999999,4,0.316
143,https://api.spotify.com/v1/tracks/2FiSf5JfTNvAFUMiiOWUdx,2FiSf5JfTNvAFUMiiOWUdx,Getting Better - Take 1 / Instrumental And Speech At The End,4,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,0.41200000000000003,0.7240000000000001,0.456,0.0928,0,0.198,-10.587,1,0.0748,127.521,4,0.32
144,https://api.spotify.com/v1/tracks/1RFpFW3Nz67JX5Obt7MlLm,1RFpFW3Nz67JX5Obt7MlLm,Fixing A Hole - Speech And Take 3,5,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,0.166,0.605,0.546,0.000121,5,0.0436,-7.176,1,0.0486,115.28,4,0.568
145,https://api.spotify.com/v1/tracks/6FsdVfBnVYANpYBHo7qezC,6FsdVfBnVYANpYBHo7qezC,She's Leaving Home - Take 1 / Instrumental,6,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,0.914,0.45,0.12,0.883,4,0.12300000000000001,-13.069,1,0.0363,128.506,3,0.182
146,https://api.spotify.com/v1/tracks/5Fo2uGHAErsDwiIOo4wcjS,5Fo2uGHAErsDwiIOo4wcjS,Being For The Benefit Of Mr. Kite! - Take 4,7,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,0.452,0.5920000000000001,0.387,5.23e-06,0,0.391,-11.450999999999999,1,0.0561,111.09700000000001,4,0.507
147,https://api.spotify.com/v1/tracks/2EVjL6ljSRdzvHvFgCXS7K,2EVjL6ljSRdzvHvFgCXS7K,Within You Without You - Take 1 / Indian Instruments,8,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,0.6759999999999999,0.376,0.391,0.205,5,0.152,-13.214,1,0.0398,120.234,4,0.175
148,https://api.spotify.com/v1/tracks/5UOd4rjE1TYeEQrQRTQHKv,5UOd4rjE1TYeEQrQRTQHKv,When I'm Sixty-Four - Take 2,9,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,0.218,0.815,0.237,0.0,7,0.0814,-11.932,1,0.162,132.627,4,0.426
149,https://api.spotify.com/v1/tracks/3RHJClIsYoZaUxt6O26GMd,3RHJClIsYoZaUxt6O26GMd,Lovely Rita - Speech And Take 9,10,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,0.287,0.47200000000000003,0.711,0.0,4,0.377,-6.874,1,0.0561,180.847,4,0.68
150,https://api.spotify.com/v1/tracks/73U4muTtJcAhD94lWvD5zG,73U4muTtJcAhD94lWvD5zG,Good Morning Good Morning - Take 8,11,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,0.0225,0.752,0.514,0.000174,2,0.161,-10.523,1,0.0945,121.741,4,0.79
151,https://api.spotify.com/v1/tracks/4IfD31zm39SP4hsDm9LFZ7,4IfD31zm39SP4hsDm9LFZ7,Sgt. Pepper's Lonely Hearts Club Band (Reprise) - Speech And Take 8,12,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,0.258,0.797,0.8059999999999999,0.000172,0,0.132,-7.117000000000001,1,0.086,119.285,4,0.762
152,https://api.spotify.com/v1/tracks/2i9KZZlTOYfX7EtMHtX5NS,2i9KZZlTOYfX7EtMHtX5NS,A Day In The Life - Take 1 With Hums,13,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,0.9179999999999999,0.493,0.33,0.000139,4,0.281,-11.555,0,0.0384,162.502,4,0.195
153,https://api.spotify.com/v1/tracks/1iVxrYU3WOaApanKwWcQqB,1iVxrYU3WOaApanKwWcQqB,Strawberry Fields Forever - Take 7,14,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,0.746,0.36,0.428,3.52e-05,5,0.11599999999999999,-10.374,1,0.266,179.328,4,0.35700000000000004
154,https://api.spotify.com/v1/tracks/0je32DnbaZ3DzrT6pVia8x,0je32DnbaZ3DzrT6pVia8x,Strawberry Fields Forever - Take 26,15,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,0.21899999999999997,0.444,0.7340000000000001,0.000303,0,0.335,-9.825,1,0.17,110.62899999999999,4,0.335
155,https://api.spotify.com/v1/tracks/7wvgGz8Mkz7VWpGKztBtBg,7wvgGz8Mkz7VWpGKztBtBg,Strawberry Fields Forever - Stereo Mix 2015,16,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,0.342,0.38,0.627,0.000231,10,0.092,-9.647,1,0.267,95.79700000000001,4,0.255
156,https://api.spotify.com/v1/tracks/4A8PQVuWGPWc8qp33aJX2U,4A8PQVuWGPWc8qp33aJX2U,Penny Lane - Take 6 / Instrumental,17,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,0.69,0.897,0.516,0.737,0,0.125,-8.867,1,0.0883,120.735,3,0.14400000000000002
157,https://api.spotify.com/v1/tracks/57YeN4L1zAYvnIlLwL3hp6,57YeN4L1zAYvnIlLwL3hp6,Penny Lane - Stereo Mix 2017,18,Sgt. Pepper's Lonely Hearts Club Band (Deluxe Edition),1967-06-01,0.0369,0.624,0.536,0.0028,9,0.10800000000000001,-7.617000000000001,1,0.042,112.931,4,0.6409999999999999
158,https://api.spotify.com/v1/tracks/4fUKE8EULjQdHF4zb0M8FO,4fUKE8EULjQdHF4zb0M8FO,Sgt. Pepper's Lonely Hearts Club Band - Remastered,1,Sgt. Pepper's Lonely Hearts Club Band (Remastered),1967-06-01,0.0857,0.451,0.6729999999999999,0.00225,7,0.797,-9.115,1,0.0734,95.51299999999999,4,0.583
159,https://api.spotify.com/v1/tracks/2RnPATK99oGOZygnD2GTO6,2RnPATK99oGOZygnD2GTO6,With A Little Help From My Friends - Remastered,2,Sgt. Pepper's Lonely Hearts Club Band (Remastered),1967-06-01,0.365,0.705,0.515,0.0,4,0.389,-9.343,1,0.0337,112.035,4,0.8029999999999999
160,https://api.spotify.com/v1/tracks/25yQPHgC35WNnnOUqFhgVR,25yQPHgC35WNnnOUqFhgVR,Lucy In The Sky With Diamonds - Remastered,3,Sgt. Pepper's Lonely Hearts Club Band (Remastered),1967-06-01,0.0469,0.311,0.325,0.0,2,0.139,-9.042,1,0.0283,65.09,1,0.6679999999999999
161,https://api.spotify.com/v1/tracks/3LtOmWpTXLhilL5odoKysR,3LtOmWpTXLhilL5odoKysR,Getting Better - Remastered,4,Sgt. Pepper's Lonely Hearts Club Band (Remastered),1967-06-01,0.313,0.632,0.47100000000000003,5.08e-06,0,0.0712,-7.8870000000000005,1,0.0348,121.67200000000001,4,0.764
162,https://api.spotify.com/v1/tracks/3pKKxkeB1pOUMHwWBmKc3Y,3pKKxkeB1pOUMHwWBmKc3Y,Fixing A Hole - Remastered,5,Sgt. Pepper's Lonely Hearts Club Band (Remastered),1967-06-01,0.382,0.469,0.507,0.0,0,0.0783,-8.917,0,0.0451,112.984,4,0.619
163,https://api.spotify.com/v1/tracks/3PjMtNzwhDHqxoKudm6GvF,3PjMtNzwhDHqxoKudm6GvF,She's Leaving Home - Remastered,6,Sgt. Pepper's Lonely Hearts Club Band (Remastered),1967-06-01,0.9440000000000001,0.381,0.214,0.0,4,0.106,-11.629000000000001,1,0.0337,127.581,3,0.39299999999999996
164,https://api.spotify.com/v1/tracks/6W35n1UlkvqhfMZstB4BXs,6W35n1UlkvqhfMZstB4BXs,Being For The Benefit Of Mr. Kite! - Remastered,7,Sgt. Pepper's Lonely Hearts Club Band (Remastered),1967-06-01,0.33799999999999997,0.526,0.413,0.0,0,0.0992,-9.865,1,0.0446,111.874,4,0.71
165,https://api.spotify.com/v1/tracks/3Umg8CDhO8dOSj7yBTInYb,3Umg8CDhO8dOSj7yBTInYb,Within You Without You - Remastered,8,Sgt. Pepper's Lonely Hearts Club Band (Remastered),1967-06-01,0.33899999999999997,0.35200000000000004,0.479,0.00035299999999999996,6,0.486,-9.965,1,0.0338,126.166,4,0.354
166,https://api.spotify.com/v1/tracks/1NrbnHlR2BFREcyWXHIHip,1NrbnHlR2BFREcyWXHIHip,When I'm Sixty Four - Remastered,9,Sgt. Pepper's Lonely Hearts Club Band (Remastered),1967-06-01,0.625,0.7040000000000001,0.24100000000000002,2.8000000000000003e-05,1,0.0868,-13.258,1,0.0476,140.411,4,0.6609999999999999
167,https://api.spotify.com/v1/tracks/6h9W5FxX4E9lUFsyq8j1AD,6h9W5FxX4E9lUFsyq8j1AD,Lovely Rita - Remastered,10,Sgt. Pepper's Lonely Hearts Club Band (Remastered),1967-06-01,0.0634,0.61,0.47100000000000003,0.0,8,0.11800000000000001,-9.151,0,0.0261,87.37899999999999,4,0.63
168,https://api.spotify.com/v1/tracks/0xIuNHHcKI1JDuBPlSwzb1,0xIuNHHcKI1JDuBPlSwzb1,Good Morning Good Morning - Remastered,11,Sgt. Pepper's Lonely Hearts Club Band (Remastered),1967-06-01,0.0858,0.542,0.618,0.0,2,0.772,-8.876,1,0.139,121.84899999999999,3,0.93
169,https://api.spotify.com/v1/tracks/42ocGQCOT0xYtV3f5kJDsD,42ocGQCOT0xYtV3f5kJDsD,Sgt. Pepper's Lonely Hearts Club Band - Reprise / Remastered,12,Sgt. Pepper's Lonely Hearts Club Band (Remastered),1967-06-01,0.0061,0.653,0.889,0.589,0,0.892,-8.006,1,0.0453,118.773,4,0.879
170,https://api.spotify.com/v1/tracks/0hKRSZhUGEhKU6aNSPBACZ,0hKRSZhUGEhKU6aNSPBACZ,A Day In The Life - Remastered,13,Sgt. Pepper's Lonely Hearts Club Band (Remastered),1967-06-01,0.29,0.364,0.457,0.000106,4,0.922,-14.162,0,0.0675,163.219,4,0.175
171,https://api.spotify.com/v1/tracks/4BRkPBUxOYffM2QXVlq7aC,4BRkPBUxOYffM2QXVlq7aC,Taxman - Remastered,1,Revolver (Remastered),1966-08-05,0.0101,0.469,0.596,0.0,7,0.321,-8.347999999999999,1,0.0749,133.586,4,0.7829999999999999
172,https://api.spotify.com/v1/tracks/5GjPQ0eI7AgmOnADn1EO6Q,5GjPQ0eI7AgmOnADn1EO6Q,Eleanor Rigby - Remastered,2,Revolver (Remastered),1966-08-05,0.9359999999999999,0.581,0.28,1.56e-05,4,0.305,-9.091000000000001,0,0.0381,137.83100000000002,4,0.813
173,https://api.spotify.com/v1/tracks/2ylCrFiBu98SC0vFfaCent,2ylCrFiBu98SC0vFfaCent,I'm Only Sleeping - Remastered,3,Revolver (Remastered),1966-08-05,0.21,0.494,0.47,0.0,8,0.28,-9.599,0,0.0301,103.477,4,0.698
174,https://api.spotify.com/v1/tracks/4RdJFhfLQcezwN5LsXl4qP,4RdJFhfLQcezwN5LsXl4qP,Love You To - Remastered,4,Revolver (Remastered),1966-08-05,0.7,0.391,0.593,0.00024900000000000004,5,0.0829,-8.999,1,0.0413,123.986,4,0.7070000000000001
